Country,SiteID,SiteName,StudyNumber,Measure_Year,Measure_Month,Measure_DOY,Lat_Original,Long_Original,Latitude,Longitude,RS_Paper,RS_Norm,Tsoil(C),SoilMoisture(%),Meas_Method,IGBP_FromPaper,Ecosystem_type,Leaf_habit,DOY_Frequency,Tm,Comments
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,1,15,61.78,24.3,61.75,24.25,0.22,0.22,0.31,13.643,IRGA,ENF,Forest,Evergreen,9,-3.4,VSR II
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,1,15,61.78,24.3,61.75,24.25,0.785,0.785,0.31,13.643,IRGA,ENF,Forest,Evergreen,9,-3.4,CT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,1,15,61.78,24.3,61.75,24.25,0.559,0.559,0.31,13.643,IRGA,ENF,Forest,Evergreen,9,-3.4,VT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,1,15,61.78,24.3,61.75,24.25,0.518,0.518,0.31,13.643,IRGA,ENF,Forest,Evergreen,9,-3.4,MT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,1,15,61.78,24.3,61.75,24.25,0.512,0.512,0.31,13.643,IRGA,ENF,Forest,Evergreen,9,-3.4,OMT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,1,15,61.78,24.3,61.75,24.25,0.336,0.336,0.31,36.783,IRGA,ENF,Forest,Evergreen,9,-3.4,OMT II
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,1,15,61.78,24.3,61.75,24.25,0.297,0.297,0.31,67.88,IRGA,ENF,Forest,Evergreen,9,-3.4,KGK
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,1,15,61.78,24.3,61.75,24.25,0.336,0.336,0.31,13.643,IRGA,ENF,Forest,Evergreen,9,-3.4,KR
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,2,45,61.78,24.3,61.75,24.25,0.331,0.331,-0.289,16.882,IRGA,ENF,Forest,Evergreen,9,-7.1,KR
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,2,45,61.78,24.3,61.75,24.25,0.398,0.398,-0.289,69.311,IRGA,ENF,Forest,Evergreen,9,-7.1,KGK
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,2,45,61.78,24.3,61.75,24.25,0.545,0.545,-0.289,49.604,IRGA,ENF,Forest,Evergreen,9,-7.1,OMT II
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,2,45,61.78,24.3,61.75,24.25,0.496,0.496,-0.289,16.882,IRGA,ENF,Forest,Evergreen,9,-7.1,OMT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,2,45,61.78,24.3,61.75,24.25,0.297,0.297,-0.289,16.882,IRGA,ENF,Forest,Evergreen,9,-7.1,MT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,2,45,61.78,24.3,61.75,24.25,0.227,0.227,-0.289,16.882,IRGA,ENF,Forest,Evergreen,9,-7.1,VT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,2,45,61.78,24.3,61.75,24.25,0.72,0.72,-0.289,16.882,IRGA,ENF,Forest,Evergreen,9,-7.1,CT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,2,45,61.78,24.3,61.75,24.25,0.192,0.192,-0.289,16.882,IRGA,ENF,Forest,Evergreen,9,-7.1,VSR II
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,2,45,61.78,24.3,61.75,24.25,0.112,0.112,-0.289,16.882,IRGA,ENF,Forest,Evergreen,9,-7.1,VSR I
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,3,75,61.78,24.3,61.75,24.25,0.199,0.199,-0.833,12.527,IRGA,ENF,Forest,Evergreen,9,-8.2,VSR I
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,3,75,61.78,24.3,61.75,24.25,0.379,0.379,-0.833,12.527,IRGA,ENF,Forest,Evergreen,9,-8.2,VSR II
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,3,75,61.78,24.3,61.75,24.25,0.589,0.589,-0.833,12.527,IRGA,ENF,Forest,Evergreen,9,-8.2,CT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,3,75,61.78,24.3,61.75,24.25,0.44,0.44,-0.833,12.527,IRGA,ENF,Forest,Evergreen,9,-8.2,VT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,3,75,61.78,24.3,61.75,24.25,0.507,0.507,-0.833,12.527,IRGA,ENF,Forest,Evergreen,9,-8.2,MT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,3,75,61.78,24.3,61.75,24.25,0.694,0.694,-0.833,12.527,IRGA,ENF,Forest,Evergreen,9,-8.2,OMT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,3,75,61.78,24.3,61.75,24.25,0.54,0.54,-0.833,31.69,IRGA,ENF,Forest,Evergreen,9,-8.2,OMT II
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,3,75,61.78,24.3,61.75,24.25,0.286,0.286,-0.833,67.488,IRGA,ENF,Forest,Evergreen,9,-8.2,KGK
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,3,75,61.78,24.3,61.75,24.25,0.326,0.326,-0.833,12.527,IRGA,ENF,Forest,Evergreen,9,-8.2,KR
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,4,105,61.78,24.3,61.75,24.25,0.427,0.427,-0.16,19.744,IRGA,ENF,Forest,Evergreen,9,2.9,KR
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,4,105,61.78,24.3,61.75,24.25,0.281,0.281,-0.16,70.907,IRGA,ENF,Forest,Evergreen,9,2.9,KGK
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,4,105,61.78,24.3,61.75,24.25,0.748,0.748,-0.16,62.592,IRGA,ENF,Forest,Evergreen,9,2.9,OMT II
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,4,105,61.78,24.3,61.75,24.25,0.787,0.787,-0.16,19.744,IRGA,ENF,Forest,Evergreen,9,2.9,OMT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,4,105,61.78,24.3,61.75,24.25,0.501,0.501,-0.16,19.744,IRGA,ENF,Forest,Evergreen,9,2.9,MT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,4,105,61.78,24.3,61.75,24.25,0.543,0.543,-0.16,19.744,IRGA,ENF,Forest,Evergreen,9,2.9,VT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,4,105,61.78,24.3,61.75,24.25,0.72,0.72,-0.16,19.744,IRGA,ENF,Forest,Evergreen,9,2.9,CT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,4,105,61.78,24.3,61.75,24.25,0.246,0.246,-0.16,19.744,IRGA,ENF,Forest,Evergreen,9,2.9,VSR II
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,4,105,61.78,24.3,61.75,24.25,0.278,0.278,-0.16,19.744,IRGA,ENF,Forest,Evergreen,9,2.9,VSR I
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,5,135,61.78,24.3,61.75,24.25,0.571,0.571,6.544,16.745,IRGA,ENF,Forest,Evergreen,9,8.3,VSR I
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,5,135,61.78,24.3,61.75,24.25,0.753,0.753,6.544,16.745,IRGA,ENF,Forest,Evergreen,9,8.3,VSR II
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,5,135,61.78,24.3,61.75,24.25,1.197,1.197,6.544,16.745,IRGA,ENF,Forest,Evergreen,9,8.3,CT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,5,135,61.78,24.3,61.75,24.25,0.755,0.755,6.544,16.745,IRGA,ENF,Forest,Evergreen,9,8.3,VT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,5,135,61.78,24.3,61.75,24.25,1.249,1.249,6.544,16.745,IRGA,ENF,Forest,Evergreen,9,8.3,MT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,5,135,61.78,24.3,61.75,24.25,1.738,1.738,6.544,16.745,IRGA,ENF,Forest,Evergreen,9,8.3,OMT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,5,135,61.78,24.3,61.75,24.25,1.278,1.278,6.544,46.123,IRGA,ENF,Forest,Evergreen,9,8.3,OMT II
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,5,135,61.78,24.3,61.75,24.25,0.698,0.698,6.544,68.903,IRGA,ENF,Forest,Evergreen,9,8.3,KGK
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,5,135,61.78,24.3,61.75,24.25,0.85,0.85,6.544,16.745,IRGA,ENF,Forest,Evergreen,9,8.3,KR
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,6,165,61.78,24.3,61.75,24.25,2.449,2.449,11.311,13.567,IRGA,ENF,Forest,Evergreen,9,13.2,KR
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,6,165,61.78,24.3,61.75,24.25,1.752,1.752,11.311,66.357,IRGA,ENF,Forest,Evergreen,9,13.2,KGK
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,6,165,61.78,24.3,61.75,24.25,1.914,1.914,11.311,36.165,IRGA,ENF,Forest,Evergreen,9,13.2,OMT II
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,6,165,61.78,24.3,61.75,24.25,3.767,3.767,11.311,13.567,IRGA,ENF,Forest,Evergreen,9,13.2,OMT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,6,165,61.78,24.3,61.75,24.25,1.782,1.782,11.311,13.567,IRGA,ENF,Forest,Evergreen,9,13.2,MT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,6,165,61.78,24.3,61.75,24.25,1.837,1.837,11.311,13.567,IRGA,ENF,Forest,Evergreen,9,13.2,VT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,6,165,61.78,24.3,61.75,24.25,2.317,2.317,11.311,13.567,IRGA,ENF,Forest,Evergreen,9,13.2,CT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,6,165,61.78,24.3,61.75,24.25,1.584,1.584,11.311,13.567,IRGA,ENF,Forest,Evergreen,9,13.2,VSR II
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,6,165,61.78,24.3,61.75,24.25,1.607,1.607,11.311,13.567,IRGA,ENF,Forest,Evergreen,9,13.2,VSR I
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,7,195,61.78,24.3,61.75,24.25,2.858,2.858,14.75,9.755,IRGA,ENF,Forest,Evergreen,9,17.3,VSR I
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,7,195,61.78,24.3,61.75,24.25,2.52,2.52,14.75,9.755,IRGA,ENF,Forest,Evergreen,9,17.3,VSR II
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,7,195,61.78,24.3,61.75,24.25,4.09,4.09,14.75,9.755,IRGA,ENF,Forest,Evergreen,9,17.3,CT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,7,195,61.78,24.3,61.75,24.25,3.028,3.028,14.75,9.755,IRGA,ENF,Forest,Evergreen,9,17.3,VT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,7,195,61.78,24.3,61.75,24.25,3.283,3.283,14.75,9.755,IRGA,ENF,Forest,Evergreen,9,17.3,MT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,7,195,61.78,24.3,61.75,24.25,5.363,5.363,14.75,9.755,IRGA,ENF,Forest,Evergreen,9,17.3,OMT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,7,195,61.78,24.3,61.75,24.25,2.979,2.979,14.75,19.877,IRGA,ENF,Forest,Evergreen,9,17.3,OMT II
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,7,195,61.78,24.3,61.75,24.25,2.806,2.806,14.75,63.63,IRGA,ENF,Forest,Evergreen,9,17.3,KGK
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,7,195,61.78,24.3,61.75,24.25,4.798,4.798,14.75,9.755,IRGA,ENF,Forest,Evergreen,9,17.3,KR
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,8,225,61.78,24.3,61.75,24.25,4.151,4.151,12.823,14.259,IRGA,ENF,Forest,Evergreen,9,14.6,KR
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,8,225,61.78,24.3,61.75,24.25,2.588,2.588,12.823,67.773,IRGA,ENF,Forest,Evergreen,9,14.6,KGK
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,8,225,61.78,24.3,61.75,24.25,2.76,2.76,12.823,38.121,IRGA,ENF,Forest,Evergreen,9,14.6,OMT II
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,8,225,61.78,24.3,61.75,24.25,4.38,4.38,12.823,14.259,IRGA,ENF,Forest,Evergreen,9,14.6,OMT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,8,225,61.78,24.3,61.75,24.25,2.847,2.847,12.823,14.259,IRGA,ENF,Forest,Evergreen,9,14.6,MT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,8,225,61.78,24.3,61.75,24.25,2.588,2.588,12.823,14.259,IRGA,ENF,Forest,Evergreen,9,14.6,VT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,8,225,61.78,24.3,61.75,24.25,3.547,3.547,12.823,14.259,IRGA,ENF,Forest,Evergreen,9,14.6,CT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,8,225,61.78,24.3,61.75,24.25,2.597,2.597,12.823,14.259,IRGA,ENF,Forest,Evergreen,9,14.6,VSR II
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,8,225,61.78,24.3,61.75,24.25,2.62,2.62,12.823,14.259,IRGA,ENF,Forest,Evergreen,9,14.6,VSR I
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,9,255,61.78,24.3,61.75,24.25,0.996,0.996,9.513,13.34,IRGA,ENF,Forest,Evergreen,9,11.1,VSR I
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,9,255,61.78,24.3,61.75,24.25,1.934,1.934,9.513,13.34,IRGA,ENF,Forest,Evergreen,9,11.1,VSR II
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,9,255,61.78,24.3,61.75,24.25,2.088,2.088,9.513,13.34,IRGA,ENF,Forest,Evergreen,9,11.1,CT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,9,255,61.78,24.3,61.75,24.25,1.821,1.821,9.513,13.34,IRGA,ENF,Forest,Evergreen,9,11.1,VT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,9,255,61.78,24.3,61.75,24.25,1.874,1.874,9.513,13.34,IRGA,ENF,Forest,Evergreen,9,11.1,MT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,9,255,61.78,24.3,61.75,24.25,3.287,3.287,9.513,13.34,IRGA,ENF,Forest,Evergreen,9,11.1,OMT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,9,255,61.78,24.3,61.75,24.25,2.219,2.219,9.513,37.927,IRGA,ENF,Forest,Evergreen,9,11.1,OMT II
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,9,255,61.78,24.3,61.75,24.25,1.525,1.525,9.513,67.396,IRGA,ENF,Forest,Evergreen,9,11.1,KGK
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,9,255,61.78,24.3,61.75,24.25,2.541,2.541,9.513,13.34,IRGA,ENF,Forest,Evergreen,9,11.1,KR
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,10,285,61.78,24.3,61.75,24.25,1.465,1.465,5.815,14.048,IRGA,ENF,Forest,Evergreen,9,5.6,KR
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,10,285,61.78,24.3,61.75,24.25,1.202,1.202,5.815,67.923,IRGA,ENF,Forest,Evergreen,9,5.6,KGK
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,10,285,61.78,24.3,61.75,24.25,1.679,1.679,5.815,37.732,IRGA,ENF,Forest,Evergreen,9,5.6,OMT II
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,10,285,61.78,24.3,61.75,24.25,2.303,2.303,5.815,14.048,IRGA,ENF,Forest,Evergreen,9,5.6,OMT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,10,285,61.78,24.3,61.75,24.25,1.546,1.546,5.815,14.048,IRGA,ENF,Forest,Evergreen,9,5.6,MT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,10,285,61.78,24.3,61.75,24.25,1.381,1.381,5.815,14.048,IRGA,ENF,Forest,Evergreen,9,5.6,VT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,10,285,61.78,24.3,61.75,24.25,1.708,1.708,5.815,14.048,IRGA,ENF,Forest,Evergreen,9,5.6,CT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,10,285,61.78,24.3,61.75,24.25,1.156,1.156,5.815,14.048,IRGA,ENF,Forest,Evergreen,9,5.6,VSR II
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,10,285,61.78,24.3,61.75,24.25,0.757,0.757,5.815,14.048,IRGA,ENF,Forest,Evergreen,9,5.6,VSR I
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,11,315,61.78,24.3,61.75,24.25,0.516,0.516,3.722,16.745,IRGA,ENF,Forest,Evergreen,9,2.8,VSR I
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,11,315,61.78,24.3,61.75,24.25,0.7,0.7,3.722,16.745,IRGA,ENF,Forest,Evergreen,9,2.8,VSR II
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,11,315,61.78,24.3,61.75,24.25,1.269,1.269,3.722,16.745,IRGA,ENF,Forest,Evergreen,9,2.8,CT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,11,315,61.78,24.3,61.75,24.25,0.831,0.831,3.722,16.745,IRGA,ENF,Forest,Evergreen,9,2.8,VT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,11,315,61.78,24.3,61.75,24.25,1.002,1.002,3.722,16.745,IRGA,ENF,Forest,Evergreen,9,2.8,MT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,11,315,61.78,24.3,61.75,24.25,1.319,1.319,3.722,16.745,IRGA,ENF,Forest,Evergreen,9,2.8,OMT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,11,315,61.78,24.3,61.75,24.25,1.139,1.139,3.722,54.71,IRGA,ENF,Forest,Evergreen,9,2.8,OMT II
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,11,315,61.78,24.3,61.75,24.25,0.87,0.87,3.722,70.078,IRGA,ENF,Forest,Evergreen,9,2.8,KGK
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,11,315,61.78,24.3,61.75,24.25,0.604,0.604,3.722,16.745,IRGA,ENF,Forest,Evergreen,9,2.8,KR
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,12,345,61.78,24.3,61.75,24.25,0.17,0.17,1.407,16.911,IRGA,ENF,Forest,Evergreen,9,-5.9,KR
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,12,345,61.78,24.3,61.75,24.25,0.451,0.451,1.407,69.52,IRGA,ENF,Forest,Evergreen,9,-5.9,KGK
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,12,345,61.78,24.3,61.75,24.25,0.8,0.8,1.407,49.994,IRGA,ENF,Forest,Evergreen,9,-5.9,OMT II
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,12,345,61.78,24.3,61.75,24.25,0.765,0.765,1.407,16.911,IRGA,ENF,Forest,Evergreen,9,-5.9,OMT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,12,345,61.78,24.3,61.75,24.25,0.565,0.565,1.407,16.911,IRGA,ENF,Forest,Evergreen,9,-5.9,MT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,12,345,61.78,24.3,61.75,24.25,0.5,0.5,1.407,16.911,IRGA,ENF,Forest,Evergreen,9,-5.9,VT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,12,345,61.78,24.3,61.75,24.25,0.621,0.621,1.407,16.911,IRGA,ENF,Forest,Evergreen,9,-5.9,CT
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,12,345,61.78,24.3,61.75,24.25,0.139,0.139,1.407,16.911,IRGA,ENF,Forest,Evergreen,9,-5.9,VSR II
Finland,FI-HFS,Hyyti Forestry Station,4604,2005,12,345,61.78,24.3,61.75,24.25,0.387,0.387,1.407,16.911,IRGA,ENF,Forest,Evergreen,9,-5.9,VSR I
China,CN-XLR,Xilin River Basin,5483,2001,6,157,43.75,115.75,43.75,115.75,0.8,0.8,20.674,10.408,Alkali absorption,GRA,Grassland,Deciduous,12,20.5,Site I
China,CN-XLR,Xilin River Basin,5483,2001,6,157,43.75,115.75,43.75,115.75,0.78,0.78,23,3.08,Alkali absorption,GRA,Grassland,Deciduous,12,20.5,Site III
China,CN-XLR,Xilin River Basin,5483,2001,6,157,43.75,115.75,43.75,115.75,0.596,0.596,21.702,2.466,Alkali absorption,GRA,Grassland,Deciduous,12,20.5,Site VIII
China,CN-XLR,Xilin River Basin,5483,2001,6,157,43.75,115.75,43.75,115.75,0.558,0.558,24.302,2.673,Alkali absorption,GRA,Grassland,Deciduous,12,20.5,Site V
China,CN-XLR,Xilin River Basin,5483,2001,6,167,43.75,115.75,43.75,115.75,0.403,0.403,17.084,2.2,Alkali absorption,GRA,Grassland,Deciduous,12,20.5,Site V
China,CN-XLR,Xilin River Basin,5483,2001,6,167,43.75,115.75,43.75,115.75,0.684,0.684,15.299,2.714,Alkali absorption,GRA,Grassland,Deciduous,12,20.5,Site VIII
China,CN-XLR,Xilin River Basin,5483,2001,6,167,43.75,115.75,43.75,115.75,0.483,0.483,16.27,4.271,Alkali absorption,GRA,Grassland,Deciduous,12,20.5,Site III
China,CN-XLR,Xilin River Basin,5483,2001,6,167,43.75,115.75,43.75,115.75,1.112,1.112,13.722,10.62,Alkali absorption,GRA,Grassland,Deciduous,12,20.5,Site I
China,CN-XLR,Xilin River Basin,5483,2001,6,177,43.75,115.75,43.75,115.75,1.788,1.788,23.718,11.785,Alkali absorption,GRA,Grassland,Deciduous,12,20.5,Site I
China,CN-XLR,Xilin River Basin,5483,2001,6,177,43.75,115.75,43.75,115.75,1.038,1.038,26.341,4.021,Alkali absorption,GRA,Grassland,Deciduous,12,20.5,Site III
China,CN-XLR,Xilin River Basin,5483,2001,6,177,43.75,115.75,43.75,115.75,1.054,1.054,26.706,3.198,Alkali absorption,GRA,Grassland,Deciduous,12,20.5,Site VIII
China,CN-XLR,Xilin River Basin,5483,2001,6,177,43.75,115.75,43.75,115.75,0.812,0.812,25.68,1.726,Alkali absorption,GRA,Grassland,Deciduous,12,20.5,Site V
China,CN-XLR,Xilin River Basin,5483,2001,7,187,43.75,115.75,43.75,115.75,0.644,0.644,24.972,2.647,Alkali absorption,GRA,Grassland,Deciduous,12,22.9,Site V
China,CN-XLR,Xilin River Basin,5483,2001,7,187,43.75,115.75,43.75,115.75,1.283,1.283,23.154,3.444,Alkali absorption,GRA,Grassland,Deciduous,12,22.9,Site VIII
China,CN-XLR,Xilin River Basin,5483,2001,7,187,43.75,115.75,43.75,115.75,1.721,1.721,23.212,7.613,Alkali absorption,GRA,Grassland,Deciduous,12,22.9,Site III
China,CN-XLR,Xilin River Basin,5483,2001,7,187,43.75,115.75,43.75,115.75,1.567,1.567,21.067,9.846,Alkali absorption,GRA,Grassland,Deciduous,12,22.9,Site I
China,CN-XLR,Xilin River Basin,5483,2001,7,197,43.75,115.75,43.75,115.75,0.642,0.642,22.47,5.761,Alkali absorption,GRA,Grassland,Deciduous,12,22.9,Site I
China,CN-XLR,Xilin River Basin,5483,2001,7,197,43.75,115.75,43.75,115.75,0.637,0.637,25.632,2.083,Alkali absorption,GRA,Grassland,Deciduous,12,22.9,Site III
China,CN-XLR,Xilin River Basin,5483,2001,7,197,43.75,115.75,43.75,115.75,0.716,0.716,25.301,1.316,Alkali absorption,GRA,Grassland,Deciduous,12,22.9,Site VIII
China,CN-XLR,Xilin River Basin,5483,2001,7,197,43.75,115.75,43.75,115.75,0.617,0.617,27.289,1.01,Alkali absorption,GRA,Grassland,Deciduous,12,22.9,Site V
China,CN-XLR,Xilin River Basin,5483,2001,7,207,43.75,115.75,43.75,115.75,1.451,1.451,19.141,2.862,Alkali absorption,GRA,Grassland,Deciduous,12,22.9,Site V
China,CN-XLR,Xilin River Basin,5483,2001,7,207,43.75,115.75,43.75,115.75,1.227,1.227,18.898,3.225,Alkali absorption,GRA,Grassland,Deciduous,12,22.9,Site VIII
China,CN-XLR,Xilin River Basin,5483,2001,7,207,43.75,115.75,43.75,115.75,1.681,1.681,18.873,7.834,Alkali absorption,GRA,Grassland,Deciduous,12,22.9,Site III
China,CN-XLR,Xilin River Basin,5483,2001,7,207,43.75,115.75,43.75,115.75,2.008,2.008,16.475,16.475,Alkali absorption,GRA,Grassland,Deciduous,12,22.9,Site I
China,CN-XLR,Xilin River Basin,5483,2001,8,217,43.75,115.75,43.75,115.75,0.784,0.784,20.982,8.569,Alkali absorption,GRA,Grassland,Deciduous,12,20.8,Site I
China,CN-XLR,Xilin River Basin,5483,2001,8,217,43.75,115.75,43.75,115.75,0.738,0.738,23.904,3.984,Alkali absorption,GRA,Grassland,Deciduous,12,20.8,Site III
China,CN-XLR,Xilin River Basin,5483,2001,8,217,43.75,115.75,43.75,115.75,0.403,0.403,25.081,1.335,Alkali absorption,GRA,Grassland,Deciduous,12,20.8,Site VIII
China,CN-XLR,Xilin River Basin,5483,2001,8,217,43.75,115.75,43.75,115.75,0.447,0.447,25.644,1.69,Alkali absorption,GRA,Grassland,Deciduous,12,20.8,Site V
China,CN-XLR,Xilin River Basin,5483,2001,8,227,43.75,115.75,43.75,115.75,0.484,0.484,23.067,1.216,Alkali absorption,GRA,Grassland,Deciduous,12,20.8,Site V
China,CN-XLR,Xilin River Basin,5483,2001,8,227,43.75,115.75,43.75,115.75,0.349,0.349,23.191,1.343,Alkali absorption,GRA,Grassland,Deciduous,12,20.8,Site VIII
China,CN-XLR,Xilin River Basin,5483,2001,8,227,43.75,115.75,43.75,115.75,1.035,1.035,22.214,3.015,Alkali absorption,GRA,Grassland,Deciduous,12,20.8,Site III
China,CN-XLR,Xilin River Basin,5483,2001,8,227,43.75,115.75,43.75,115.75,0.601,0.601,20.475,8.778,Alkali absorption,GRA,Grassland,Deciduous,12,20.8,Site I
China,CN-XLR,Xilin River Basin,5483,2001,8,237,43.75,115.75,43.75,115.75,1.46,1.46,15.433,9.465,Alkali absorption,GRA,Grassland,Deciduous,12,20.8,Site I
China,CN-XLR,Xilin River Basin,5483,2001,8,237,43.75,115.75,43.75,115.75,0.827,0.827,18.605,4.446,Alkali absorption,GRA,Grassland,Deciduous,12,20.8,Site III
China,CN-XLR,Xilin River Basin,5483,2001,8,237,43.75,115.75,43.75,115.75,0.347,0.347,21.063,1.353,Alkali absorption,GRA,Grassland,Deciduous,12,20.8,Site VIII
China,CN-XLR,Xilin River Basin,5483,2001,8,237,43.75,115.75,43.75,115.75,0.612,0.612,20.509,0.974,Alkali absorption,GRA,Grassland,Deciduous,12,20.8,Site V
China,CN-XLR,Xilin River Basin,5483,2001,9,247,43.75,115.75,43.75,115.75,0.34,0.34,15.617,1.198,Alkali absorption,GRA,Grassland,Deciduous,12,14.6,Site V
China,CN-XLR,Xilin River Basin,5483,2001,9,247,43.75,115.75,43.75,115.75,0.242,0.242,14.898,1.599,Alkali absorption,GRA,Grassland,Deciduous,12,14.6,Site VIII
China,CN-XLR,Xilin River Basin,5483,2001,9,247,43.75,115.75,43.75,115.75,0.441,0.441,15.236,3.237,Alkali absorption,GRA,Grassland,Deciduous,12,14.6,Site III
China,CN-XLR,Xilin River Basin,5483,2001,9,247,43.75,115.75,43.75,115.75,0.548,0.548,13.734,8.242,Alkali absorption,GRA,Grassland,Deciduous,12,14.6,Site I
