StudyNumber,Country,SiteName,SiteID,RS_Paper,RS_Norm,Measure_Year,Measure_Season,Measure_Month,Measure_DOY,Lat_Original,Long_Original,Tsoil(C),SoilMoisture(%),TimeLable,MiddleClimate,MiddleVegType,Meas_Method,Comments
10129,China,CN-Hetian,CN-Het,,4.814412,2004,Summer,,9999,25.4,116.18,28.5125,,11,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,1.385174,2004,Autumn,,9999,25.4,116.18,17.88,,11,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,6.603421,2004,Spring,,9999,25.4,116.18,25.186,,11,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,8.356661,2004,Summer,,9999,25.4,116.18,34.27,,11,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,2.10057,2004,Autumn,,9999,25.4,116.18,13.501,,11,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,3.738725,2004,Spring,,9999,25.4,116.18,18.956,,11,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,6.609642,2004,Summer,,9999,25.4,116.18,24.659,,11,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,1.144635,2004,Autumn,,9999,25.4,116.18,13.949,,23,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,3.48367,2004,Spring,,9999,25.4,116.18,20.2225,,23,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,4.143079,2004,Summer,,9999,25.4,116.18,27.1045,,23,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,1.167444,2004,Autumn,,9999,25.4,116.18,16.774,,23,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,5.758424,2004,Spring,,9999,25.4,116.18,2.289,,23,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,5.614308,2004,Summer,,9999,25.4,116.18,29.443,,23,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,2.018663,2004,Autumn,,9999,25.4,116.18,14.453,,23,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,3.933644,2004,Spring,,9999,25.4,116.18,19.436,,23,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,7.167444,2004,Summer,,9999,25.4,116.18,25.028,,23,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,1.079316,2004,Autumn,,9999,25.4,116.18,12.544,,3,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,2.996371,2004,Spring,,9999,25.4,116.18,18.8685,,3,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,3.929497,2004,Summer,,9999,25.4,116.18,25.583,,3,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,0.979782,2004,Autumn,,9999,25.4,116.18,14.843,,3,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,5.018144,2004,Spring,,9999,25.4,116.18,20.353,,3,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,5.659927,2004,Summer,,9999,25.4,116.18,27.834,,3,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,1.767755,2004,Autumn,,9999,25.4,116.18,13.398,,3,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,2.715397,2004,Spring,,9999,25.4,116.18,18.723,,3,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,6.501814,2004,Summer,,9999,25.4,116.18,24.285,,3,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,1.374806,2004,Autumn,,9999,25.4,116.18,17.154,,15,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,4.978745,2004,Spring,,9999,25.4,116.18,22.9875,,15,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,5.328668,2004,Summer,,9999,25.4,116.18,29.8465,,15,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,1.92224,2004,Autumn,,9999,25.4,116.18,22.431,,15,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,8.643857,2004,Spring,,9999,25.4,116.18,26.627,,15,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,8.27268,2004,Summer,,9999,25.4,116.18,36.037,,15,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,2.446864,2004,Autumn,,9999,25.4,116.18,15.424,,15,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,4.993261,2004,Spring,,9999,25.4,116.18,20.339,,15,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,7.561431,2004,Summer,,9999,25.4,116.18,25.128,,15,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,1.062727,2004,Autumn,,9999,25.4,116.18,12.017,,5,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,2.851218,2004,Spring,,9999,25.4,116.18,18.4805,,5,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,3.855365,2004,Summer,,9999,25.4,116.18,25.341,,5,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,0.949715,2004,Autumn,,9999,25.4,116.18,14.228,,5,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,4.887506,2004,Spring,,9999,25.4,116.18,19.997,,5,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,5.667185,2004,Summer,,9999,25.4,116.18,27.333,,5,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,1.628823,2004,Autumn,,9999,25.4,116.18,12.958,,5,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,2.527735,2004,Spring,,9999,25.4,116.18,18.075,,5,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,6.346293,2004,Summer,,9999,25.4,116.18,24.389,,5,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,1.240021,2004,Autumn,,9999,25.4,116.18,16.145,,17,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,4.679108,2004,Spring,,9999,25.4,116.18,22.6605,,17,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,4.914982,2004,Summer,,9999,25.4,116.18,29.735,,17,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,1.647486,2004,Autumn,,9999,25.4,116.18,21.335,,17,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,7.866252,2004,Spring,,9999,25.4,116.18,26.678,,17,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,6.726801,2004,Summer,,9999,25.4,116.18,34.323,,17,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,2.372214,2004,Autumn,,9999,25.4,116.18,15.378,,17,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,4.692587,2004,Spring,,9999,25.4,116.18,20.564,,17,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,8.278901,2004,Summer,,9999,25.4,116.18,25.06,,17,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,1.07776,2004,Autumn,,9999,25.4,116.18,12.124,,7,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,2.649041,2004,Spring,,9999,25.4,116.18,18.621,,7,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,3.910835,2004,Summer,,9999,25.4,116.18,23.3395,,7,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,0.918611,2004,Autumn,,9999,25.4,116.18,14.007,,7,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,4.839813,2004,Spring,,9999,25.4,116.18,20.222,,7,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,5.641265,2004,Summer,,9999,25.4,116.18,21.917,,7,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,1.570762,2004,Autumn,,9999,25.4,116.18,12.343,,7,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,2.621047,2004,Spring,,9999,25.4,116.18,18.534,,7,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,5.770866,2004,Summer,,9999,25.4,116.18,23.974,,7,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,1.287195,2004,Autumn,,9999,25.4,116.18,15.3325,,19,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,4.406947,2004,Spring,,9999,25.4,116.18,21.6925,,19,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,4.549508,2004,Summer,,9999,25.4,116.18,29.666,,19,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,1.481597,2004,Autumn,,9999,25.4,116.18,19.8,,19,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,6.920684,2004,Spring,,9999,25.4,116.18,26.03,,19,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,6.119233,2004,Summer,,9999,25.4,116.18,32.869,,19,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,2.296527,2004,Autumn,,9999,25.4,116.18,15.201,,19,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,4.195956,2004,Spring,,9999,25.4,116.18,20.208,,19,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,7.962675,2004,Summer,,9999,25.4,116.18,25.078,,19,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,1.089684,2004,Autumn,,9999,25.4,116.18,13.2615,,9,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,3.069984,2004,Spring,,9999,25.4,116.18,20.448,,9,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,4.386729,2004,Summer,,9999,25.4,116.18,26.676,,9,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,1.071021,2004,Autumn,,9999,25.4,116.18,15.123,,9,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,5.640228,2004,Spring,,9999,25.4,116.18,23.854,,9,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,6.829445,2004,Summer,,9999,25.4,116.18,28.277,,9,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,1.75013,2004,Autumn,,9999,25.4,116.18,13.021,,9,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,3.225505,2004,Spring,,9999,25.4,116.18,18.264,,9,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,5.891135,2004,Summer,,9999,25.4,116.18,24.295,,9,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,1.220321,2004,Autumn,,9999,25.4,116.18,14.782,,21,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,4.107309,2004,Spring,,9999,25.4,116.18,20.9275,,21,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,4.362364,2004,Summer,,9999,25.4,116.18,28.949,,21,Cf,EF,,
10129,China,CN-Hetian,CN-Het,,1.297045,2004,Autumn,,9999,25.4,116.18,18.003,,21,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,6.143079,2004,Spring,,9999,25.4,116.18,23.635,,21,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,5.931571,2004,Summer,,9999,25.4,116.18,30.725,,21,Cf,GRA,,
10129,China,CN-Hetian,CN-Het,,2.184552,2004,Autumn,,9999,25.4,116.18,14.761,,21,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,2.829445,2004,Spring,,9999,25.4,116.18,19.734,,21,Cf,MF,,
10129,China,CN-Hetian,CN-Het,,7.67859,2004,Summer,,9999,25.4,116.18,25.095,,21,Cf,MF,,
10130,China,CN-Mongonia_BaiYinXiLe,CN-Mon,234.9281,1.536958,2001,Summer,6,178,43.325,116.403,24.52,,13,Dsw,GRA,,
10130,China,CN-Mongonia_BaiYinXiLe,CN-Mon,149.12015,0.975581,2001,Summer,6,178,43.325,116.403,22.32,,11,Dsw,GRA,,
10130,China,CN-Mongonia_BaiYinXiLe,CN-Mon,115.6101,0.75635,2001,Summer,6,178,43.325,116.403,19.2,,23,Dsw,GRA,,
10130,China,CN-Mongonia_BaiYinXiLe,CN-Mon,139.15185,0.910366,2001,Summer,6,178,43.325,116.403,22.74,,12,Dsw,GRA,,
10130,China,CN-Mongonia_BaiYinXiLe,CN-Mon,105.2258,0.688413,2001,Summer,6,178,43.325,116.403,17.37,,2,Dsw,GRA,,
10130,China,CN-Mongonia_BaiYinXiLe,CN-Mon,191.2092,1.250938,2001,Summer,6,178,43.325,116.403,26.99,,16,Dsw,GRA,,
10130,China,CN-Mongonia_BaiYinXiLe,CN-Mon,89.3096,0.584286,2001,Summer,6,178,43.325,116.403,15.59,,4,Dsw,GRA,,
10130,China,CN-Mongonia_BaiYinXiLe,CN-Mon,106.64865,0.697722,2001,Summer,6,178,43.325,116.403,25.71,,18,Dsw,GRA,,
10130,China,CN-Mongonia_BaiYinXiLe,CN-Mon,202.667,1.325898,2001,Summer,6,178,43.325,116.403,17.74,,7,Dsw,GRA,,
10130,China,CN-Mongonia_BaiYinXiLe,CN-Mon,163.85055,1.071951,2001,Summer,6,178,43.325,116.403,21.32,,8,Dsw,GRA,,
10130,China,CN-Mongonia_BaiYinXiLe,CN-Mon,148.07285,0.96873,2001,Summer,6,178,43.325,116.403,20.92,,9,Dsw,GRA,,
10131,China,CN-Nanjing,CN-Nan,,2.4676,2009,Spring,5,125,32.04,118.5,16,34.517,1,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,4.66563,2009,Spring,5,125,32.04,118.5,19.85,34.516,1,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,3.732504,2009,Spring,5,125,32.04,118.5,18.2,34.55,1,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.4676,2009,Spring,5,125,32.04,118.5,16.89,34.515,13,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,6.666667,2009,Spring,5,125,32.04,118.5,23.23,34.515,13,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,4.738206,2009,Spring,5,125,32.04,118.5,18.73,34.55,13,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.509072,2009,Spring,5,125,32.04,118.5,16.1,34.515,1,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,4.354588,2009,Spring,5,125,32.04,118.5,19.7,34.518,1,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,4.07465,2009,Spring,5,125,32.04,118.5,17.87,34.56,1,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.436496,2009,Spring,5,125,32.04,118.5,17.01,34.516,13,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,6.635562,2009,Spring,5,125,32.04,118.5,23.97,34.516,13,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,4.572317,2009,Spring,5,125,32.04,118.5,19.42,34.56,13,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.322447,2009,Spring,5,125,32.04,118.5,16.17,34.518,10,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,4.769311,2009,Spring,5,125,32.04,118.5,18.16,34.516,10,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,3.369622,2009,Spring,5,125,32.04,118.5,16.77,34.5,10,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.488336,2009,Spring,5,125,32.04,118.5,16.5,34.517,22,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,5.412131,2009,Spring,5,125,32.04,118.5,21.44,34.516,22,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,3.919129,2009,Spring,5,125,32.04,118.5,19.15,34.56,22,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.260238,2009,Spring,5,125,32.04,118.5,16.29,34.517,10,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,5.184033,2009,Spring,5,125,32.04,118.5,18.22,34.515,10,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,3.297045,2009,Spring,5,125,32.04,118.5,16.89,34.57,10,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.592017,2009,Spring,5,125,32.04,118.5,16.73,34.515,22,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,4.924832,2009,Spring,5,125,32.04,118.5,21.08,34.515,22,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,3.950233,2009,Spring,5,125,32.04,118.5,19.05,34.56,22,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.332815,2009,Spring,5,125,32.04,118.5,16.3,34.515,11,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,5.992742,2009,Spring,5,125,32.04,118.5,18.75,34.516,11,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,3.473302,2009,Spring,5,125,32.04,118.5,17.08,34.55,11,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.654225,2009,Spring,5,125,32.04,118.5,16.52,34.516,23,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,4.810783,2009,Spring,5,125,32.04,118.5,20.93,34.516,23,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,3.856921,2009,Spring,5,125,32.04,118.5,18.66,34.52,23,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.395023,2009,Spring,5,125,32.04,118.5,16.53,34.516,11,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,6.759979,2009,Spring,5,125,32.04,118.5,19.44,34.518,11,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,3.608087,2009,Spring,5,125,32.04,118.5,17.09,34.56,11,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.363919,2009,Spring,5,125,32.04,118.5,16.64,34.514,23,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,4.758942,2009,Spring,5,125,32.04,118.5,20.57,34.518,23,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,3.794712,2009,Spring,5,125,32.04,118.5,18.67,34.55,23,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.488336,2009,Spring,5,125,32.04,118.5,16.54,34.515,24,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,4.779679,2009,Spring,5,125,32.04,118.5,20.21,34.515,24,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,3.597719,2009,Spring,5,125,32.04,118.5,18.29,34.57,24,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.332815,2009,Spring,5,125,32.04,118.5,16.32,34.514,12,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,5.878694,2009,Spring,5,125,32.04,118.5,21.02,34.516,12,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,4.520477,2009,Spring,5,125,32.04,118.5,17.96,34.55,12,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.488336,2009,Spring,5,125,32.04,118.5,16.27,34.518,24,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,4.561949,2009,Spring,5,125,32.04,118.5,20.16,34.515,24,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,3.846553,2009,Spring,5,125,32.04,118.5,18.58,34.57,24,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.436496,2009,Spring,5,125,32.04,118.5,16.66,34.515,12,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,6.251944,2009,Spring,5,125,32.04,118.5,22.12,34.518,12,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,3.556247,2009,Spring,5,125,32.04,118.5,18.08,34.57,12,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.477968,2009,Spring,5,125,32.04,118.5,16.57,34.516,2,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,4.458269,2009,Spring,5,125,32.04,118.5,19.44,34.515,2,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,4.147227,2009,Spring,5,125,32.04,118.5,18.05,34.57,2,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.405391,2009,Spring,5,125,32.04,118.5,17.46,34.517,14,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,6.531882,2009,Spring,5,125,32.04,118.5,24.87,34.515,14,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,4.914463,2009,Spring,5,125,32.04,118.5,20.28,34.55,14,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.477968,2009,Spring,5,125,32.04,118.5,16.25,34.514,2,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,4.561949,2009,Spring,5,125,32.04,118.5,19.13,34.516,2,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,3.950233,2009,Spring,5,125,32.04,118.5,18.06,34.55,2,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.509072,2009,Spring,5,125,32.04,118.5,17.47,34.515,14,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,6.583722,2009,Spring,5,125,32.04,118.5,25.55,34.516,14,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,5.184033,2009,Spring,5,125,32.04,118.5,20.86,34.545,14,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.415759,2009,Spring,5,125,32.04,118.5,16.4,34.518,3,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,4.458269,2009,Spring,5,125,32.04,118.5,18.93,34.518,3,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,3.784344,2009,Spring,5,125,32.04,118.5,17.45,34.56,3,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.384655,2009,Spring,5,125,32.04,118.5,17.37,34.516,15,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,7.205806,2009,Spring,5,125,32.04,118.5,26.03,34.515,15,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,4.406428,2009,Spring,5,125,32.04,118.5,21.51,34.56,15,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.415759,2009,Spring,5,125,32.04,118.5,16.3,34.517,3,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,5.080353,2009,Spring,5,125,32.04,118.5,18.73,34.515,3,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,3.691032,2009,Spring,5,125,32.04,118.5,17.35,34.57,3,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.415759,2009,Spring,5,125,32.04,118.5,17.6,34.514,15,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,6.770347,2009,Spring,5,125,32.04,118.5,26.3,34.516,15,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,4.790047,2009,Spring,5,125,32.04,118.5,22.09,34.56,15,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.353551,2009,Spring,5,125,32.04,118.5,15.61,34.515,4,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,4.354588,2009,Spring,5,125,32.04,118.5,18.72,34.516,4,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,3.825816,2009,Spring,5,125,32.04,118.5,17.64,34.55,4,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.851218,2009,Spring,5,125,32.04,118.5,17.4,34.518,16,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,7.361327,2009,Spring,5,125,32.04,118.5,26.51,34.518,16,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,4.769311,2009,Spring,5,125,32.04,118.5,23.07,34.52,16,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.291343,2009,Spring,5,125,32.04,118.5,15.4,34.516,4,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,4.147227,2009,Spring,5,125,32.04,118.5,18.63,34.518,4,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,3.825816,2009,Spring,5,125,32.04,118.5,17.43,34.56,4,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.550544,2009,Spring,5,125,32.04,118.5,17.51,34.517,16,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,6.521514,2009,Spring,5,125,32.04,118.5,26.47,34.515,16,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,4.520477,2009,Spring,5,125,32.04,118.5,23.3,34.55,16,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.332815,2009,Spring,5,125,32.04,118.5,15.63,34.514,5,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,4.250907,2009,Spring,5,125,32.04,118.5,18.53,34.516,5,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,4.07465,2009,Spring,5,125,32.04,118.5,17.16,34.55,5,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.623121,2009,Spring,5,125,32.04,118.5,17.63,34.515,17,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,5.982374,2009,Spring,5,125,32.04,118.5,26.26,34.516,17,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,4.085018,2009,Spring,5,125,32.04,118.5,23.15,34.56,17,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.229134,2009,Spring,5,125,32.04,118.5,15.86,34.515,5,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,4.354588,2009,Spring,5,125,32.04,118.5,18.44,34.518,5,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,3.732504,2009,Spring,5,125,32.04,118.5,17.17,34.545,5,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.695697,2009,Spring,5,125,32.04,118.5,17.64,34.516,17,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,6.459305,2009,Spring,5,125,32.04,118.5,25.33,34.518,17,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,3.856921,2009,Spring,5,125,32.04,118.5,22.81,34.55,17,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.239502,2009,Spring,5,125,32.04,118.5,15.87,34.515,6,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,4.458269,2009,Spring,5,125,32.04,118.5,18.28,34.515,6,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,3.566615,2009,Spring,5,125,32.04,118.5,16.79,34.54,6,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,3.245205,2009,Spring,5,125,32.04,118.5,17.54,34.514,18,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,7.060653,2009,Spring,5,125,32.04,118.5,25.12,34.515,18,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,3.825816,2009,Spring,5,125,32.04,118.5,22.44,34.57,18,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.166926,2009,Spring,5,125,32.04,118.5,15.54,34.516,6,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,4.261275,2009,Spring,5,125,32.04,118.5,18.13,34.516,6,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,3.608087,2009,Spring,5,125,32.04,118.5,16.79,34.535,6,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.664593,2009,Spring,5,125,32.04,118.5,17.66,34.515,18,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,6.293416,2009,Spring,5,125,32.04,118.5,24.76,34.516,18,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,3.691032,2009,Spring,5,125,32.04,118.5,22,34.55,18,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.208398,2009,Spring,5,125,32.04,118.5,15.89,34.514,7,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,4.085018,2009,Spring,5,125,32.04,118.5,17.92,34.518,7,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,3.307413,2009,Spring,5,125,32.04,118.5,16.75,34.53,7,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.57128,2009,Spring,5,125,32.04,118.5,17.45,34.515,19,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,5.298082,2009,Spring,5,125,32.04,118.5,24.35,34.518,19,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,3.670295,2009,Spring,5,125,32.04,118.5,21.38,34.56,19,Cf,SH,,
10131,China,CN-Nanjing,CN-Nan,,2.270607,2009,Spring,5,125,32.04,118.5,15.68,34.515,7,Cf,DF,,
10131,China,CN-Nanjing,CN-Nan,,4.385692,2009,Spring,5,125,32.04,118.5,17.87,34.516,7,Cf,GRA,,
10131,China,CN-Nanjing,CN-Nan,,3.245205,2009,Spring,5,125,32.04,118.5,16.42,34.525,7,Cf,SH,,
